100,100,1000,1000
105.34,118.04,1005,1000
110.55,113.9,1005,1018.4
105.63,92.866,1005,1018.4
105.63,92.318,1041.5,1018.4
100.45,86.003,1071,1018.4
100.45,86.003,1071,1018.4
100.7,77.909,1071,1018.4
100.42,77.468,1066.1,1015.7
108.61,79.396,1066.1,989.38
108.61,83.216,1088.3,989.38
103.72,89.803,1088.3,989.38
103.72,94.825,1088.3,989.38
109.27,96.883,1088.3,1037
101.94,109.96,1088.3,1037
106.82,100.94,1088.3,1037
91.434,100.94,1008.8,989.29
85.929,92.729,1008.8,1005.2
85.929,81.816,1008.8,1005.2
85.929,86.403,1008.8,1005.2
75.568,80.383,1008.8,1005.2
75.568,80.383,1008.8,1005.2
80.968,88.339,1008.8,1005.2
86.228,96.297,1063.9,1005.2
93.102,96.297,1063.9,997.46
94.206,96.297,1063.9,997.46
94.206,97.692,1063.9,997.46
94.206,90.34,1063.9,991.63
100.41,90.34,1063.9,991.63
93.842,90.609,1063.9,991.63
99.265,90.567,1063.9,991.63
99.265,90.567,1063.9,991.63
95.663,90.567,1063.9,991.63
95.663,90.567,1063.9,991.63
106.17,97.922,1063.9,991.63
110.74,117.11,1063.9,1034.6
100.95,117.11,1009.4,987.49
94.784,117.11,1008.2,987.49
98.027,116.34,1110.7,987.49
98.027,115.31,1110.7,987.49
111.11,115.31,1044.6,987.49
114.16,115.31,1044.6,987.49
107.25,115.31,1044.6,987.49
100.72,106.85,1104.3,987.49
103.06,103.08,1104.3,1015.2
103.06,103.08,1106.8,1015.2
103.06,104.59,1106.8,1021
97.612,104.59,1120.1,1029.3
95.356,117.99,1048.3,1029.3
95.834,117.99,1025.7,1029.3
110.79,106.45,1110.5,997.26
110.79,112.06,1169.5,1027.3
127.4,112.06,1169.5,1027.3
98.304,94.098,1034.3,1027.3
102.19,94.098,1037.2,1027.3
97.705,99.734,1037.2,1027.3
104.39,99.734,1037.2,1027.3
96.076,92.865,1037.2,1027.3
96.076,92.865,1082.9,1027.3
96.076,91.79,1082.9,1027.3
102.07,90.504,1082.9,1037.2
102.07,90.504,1082.9,1037.2
96.89,90.504,1052,1037.2
81.614,93.818,1049.1,1037.2
81.614,93.818,1018.5,1037.2
98.555,97.135,1018.5,1037.2
88.347,97.421,1018.5,1031.8
88.347,95.357,1053.1,1029.4
91.657,95.357,1053.1,1029.4
91.657,92.392,1053.1,1029.4
93.258,94.681,1053.1,1029.4
91.436,95.248,1053.1,1029.4
99.613,95.248,1053.1,1029.4
99.613,95.248,1053.1,985.51
102.38,85.132,1053.1,1022.5
106.68,98.06,1053.1,1041.8
106.91,98.06,1053.1,1041.8
99.596,98.06,1051.3,1041.8
99.596,99.533,1051.3,992.89
111.11,101.61,1051.3,992.89
107.5,106.8,1051.3,992.89
107.5,102.49,1051.3,1008.7
93.227,102.49,1051.3,1008.7
93.227,102.49,1070.3,1008.7
93.227,116.06,1083.5,1008.7
93.227,116.06,1083.5,1008.7
93.227,116.06,1089.2,1008.7
100.32,108.19,1089.2,1008.7
104.19,118.52,1089.2,1008.7
105.42,113.64,1025.8,1008.7
105.42,90.125,1025.8,1008.7
92.001,90.125,1025.8,1008.7
89.269,90.125,1037.9,1011.9
89.269,90.125,1037.9,1011.9
83.827,90.125,1037.9,1011.9
84.617,80.851,1037.9,1011.9
81.101,80.851,1056,1011.9
82.607,83.669,1043.7,1011.9
82.607,79.479,1037.5,1011.9
78,96.05,1037.5,1011.9
83.746,96.05,1037.5,1011.9
83.746,103.06,1037.5,1011.9
83.746,87.235,1037.5,1011.9
85.2,93.536,1057.6,1011.9
77.617,100.54,1071.8,1011.9
90.148,100.54,1071.8,1011.9
89.35,118.56,1035.3,1011.9
104.2,98.862,1035.3,1011.9
104.2,98.862,1035.3,1011.9
97.499,86.232,1035.3,1011.9
101.58,86.232,1035.3,1011.9
98.454,103.73,1035.3,1011.9
98.454,99.006,1035.3,1011.9
92.695,99.006,1035.3,1011.9
94.843,99.006,1071.3,988.62
94.843,96.679,1071.3,1008.3
96.641,109.3,1039.4,1020.1
94.596,100.12,1039.4,1020.1
91.001,88.827,1039.4,1020.1
85.549,88.827,1027.7,1020.1
83.96,88.827,1027.7,1034.6
94.308,93.111,1027.7,1034.6
97.697,93.111,1085.2,1034.6
91.38,101.76,997.73,1034.6
91.38,94.372,997.73,1034.6
91.38,94.372,997.73,1015.6
91.38,96.644,1007.2,1015.6
88.976,104.66,1020.4,1015.6
88.976,104.66,1020.4,945.46
88.976,99.092,1020.4,945.46
88.976,91.262,1020.4,1049.1
90.693,91.262,1020.4,1049.1
90.693,90.364,1020.4,1049.1
90.693,90.364,1020.4,1049.1
90.693,99.083,1060.5,975.9
98.425,93.382,1060.5,954.08
98.425,93.382,1060.5,982.68
98.425,98.569,1030.7,982.68
93.111,96.83,1030.7,982.68
93.111,96.83,1030.7,982.68
100.25,97.405,1030.7,989.97
90.658,104.13,1030.7,989.97
83.391,104.13,1030.7,989.97
83.391,104.13,1065.1,1007.5
83.391,104.13,1065.1,1007.5
