100,100,1000,1000
100,116.62,965.52,1000
93.009,118.42,985.23,995.45
100.16,112.24,1096.4,995.45
105.73,112.24,982.25,993.37
108.18,110.25,1005.8,993.37
104.42,113.06,1012.3,993.37
104.42,107.85,1009.6,993.37
104.19,106.03,1044.9,993.37
98.934,111.83,1044.9,977.96
93.254,107.65,1044.9,977.96
93.254,101.04,1083,1026
93.582,101.04,898.78,987.47
94.127,97.395,898.78,997.37
85.16,97.395,898.78,1069.7
83.794,92.3,994.4,988.37
95.541,80.667,927.98,988.37
104.19,81.305,927.98,985.27
87.873,72.241,927.98,977.56
87.873,71.155,927.98,977.56
82.91,72.995,1099.4,977.56
91.978,70.093,1099.4,977.56
96.626,70.093,1095.6,977.56
96.626,69.545,1095.6,977.56
80.992,79.971,1162.1,977.56
80.992,82.436,984.16,1037.7
84.422,89.108,901.67,1075.8
78.408,96.672,901.67,1075.8
78.408,105.38,901.67,944.5
73.262,101.47,884.85,976.05
73.262,103.27,884.85,975.63
70.006,90.754,869.6,1002.8
80.86,94.608,961.59,1075.2
80.86,86.101,961.59,984.27
74.577,89.918,961.59,984.27
75.567,92.609,970.18,984.27
71.286,92.609,970.18,984.27
74.981,92.609,970.18,984.27
74.495,88.268,938.26,984.27
77.473,92.174,938.26,984.27
91.588,95.322,1088.7,984.27
95.708,97.59,1155.1,984.27
95.708,95.625,1074.1,979.38
108.83,100.69,1074.1,1054.3
97.824,108.74,1086.2,1046.2
99.721,112.77,1086.2,1007.4
106.19,101.99,1015.8,1007.4
122.21,88.642,1015.8,1007.4
120.07,88.642,986.93,974.92
119.03,88.642,1023.6,974.92
116.53,97.836,1023.6,974.92
124.76,97.836,1023.6,991.95
138.03,93.488,1023.6,991.95
138.03,107.22,1023.6,876.16
142.07,119.99,1023.6,1064
142.07,94.391,1023.6,953.61
137.02,109.34,1023.6,953.61
134.39,111.9,1023.6,953.61
140.11,123.37,1023.6,953.61
140.11,109.35,1023.6,953.61
115.62,112.56,1114.1,929.02
123.53,110.39,1110.9,922.79
130.24,108.04,972.42,957.34
130.24,108.04,972.42,876.04
124.54,126.91,1007.9,937.58
111.96,126.91,1007.9,918.6
110.24,110.43,1023.1,918.6
